,Species,Carbon source,model,RSS,RMSD,bic,aic,weighted_bic,weighted_aic,y0,K,r,nu,q0,v,has_lag,has_nu,max_growth_rate,min_doubling_time,lag,Binary growth evaluation,Yield
98,Ml,Ribose,Model(RichardsLag1),2.2797713501333567,0.07214539084651071,-2272.655871219192,-2293.066965771074,0.7276479247250545,0.35912167702957354,0.04278267512187117,1.2253666045489504,0.12114348781610539,2.4603972363120596,0.03307638211609687,0.0,True,True,0.10229280586795796,6.867562006450896,41.08006843887136,1,1.2107
99,Ml,Sucrose,Model(Richards),0.17149810098322046,0.02322288105187963,-2369.9763553570397,-2385.0245608881605,0.9440892494271093,0.6652408563611568,0.05701250300208471,1.0573020154762751,0.8472163742811736,0.10000000537115822,0.0,0.0,False,True,0.17362428365486943,3.606662217773329,3.234510228102617,1,0.9983666666666666
100,Ml,Uridine,Model(BaranyiRoberts),0.017324030462551484,0.006289084270760682,-4403.89795466918,-4428.391268131439,0.9879818701095219,0.9984225350449442,0.04768696647941084,0.31117020018456043,7.896110149781542,4.499735130336264,0.0018744201915803504,0.018758684700803885,True,True,0.036622462292378526,19.872094316538764,36.52747855518533,1,0.2601333333333333
101,Ml,No CS,,,,,,,,,,,,,,,,,,,0,0.0492
102,Oa,Acetate,Model(BaranyiRoberts),0.3433699103880674,0.03566146952727403,-1766.5990755629116,-1788.1896073169019,0.9568907353148461,0.9926023096864591,0.05810246804535124,1.1497556186008795,1.4980819699422074,0.10000000000245654,0.00012791897022479404,0.6053078462778632,True,True,0.22727577628295653,3.10714881548215,16.67525037902237,1,1.1019999999999999
103,Oa,Adenosine,,,,,,,,,,,,,,,,,,,0,0.039666666666666676
104,Oa,Citrate,Model(BaranyiRoberts),0.053081310283165845,0.008186687756238093,-7571.4621186955765,-7599.509487046463,0.9999265179186918,0.9999929018990564,0.044931947842516085,0.39923847879799745,1.9104180170683358,0.10000000032700658,0.00010000000020427002,0.3007273683441014,True,True,0.13749500901994416,5.1938341118896645,29.362514013580274,1,0.3524333333333334
105,Oa,Cysteine,Model(Logistic),0.0887646342871041,0.01557325666611865,-3029.0226113536764,-3040.7305113538805,0.9006626968236592,0.4859873806537496,0.018440763407706395,0.24202262078556447,0.611478132282726,1.0,0.0,0.0,False,False,0.5284803059447758,1.2819903236569903,1.2160496176036837,1,0.236
106,Oa,D-arabinose,Model(BaranyiRoberts),0.493394664340276,0.03477500032915648,-2704.759326826741,-2728.826929873166,0.9994171554598086,0.9999215241099748,0.045205923993147934,1.065750676683759,0.8328194012472083,2.6155259863133153,0.012128861411570435,0.06216911522161461,True,True,0.1274943787811277,5.580441552663771,40.662439170488845,1,1.0376666666666667
107,Oa,D-glucose,Model(BaranyiRoberts),0.5915733648686838,0.04845114397672678,-1492.5318875093449,-1513.7084620344135,0.9988675042016489,0.9998058941525743,0.04937924862608689,1.115701910702582,2.673608563114953,0.10000000115653503,0.00010000000185850233,0.6305753632814772,True,True,0.3393150880120162,2.1014069625180714,15.529336771114501,1,1.153
108,Oa,D-xylose,Model(LogisticLag2),0.3130343938862446,0.03263039742859058,-1984.0185624592093,-2002.4364612959027,0.845490678007706,0.6448727186041985,0.05573169622538576,1.1364075382879884,0.42820761165543103,1.0,0.005166990575796726,0.2525432934126588,True,False,0.21538414725853955,3.285354799243688,21.91688869546889,1,1.1393333333333333
109,Oa,Formate,,,,,,,,,,,,,,,,,,,0,0.002999999999999989
110,Oa,Fumarate,Model(LogisticLag2),0.13510010232779862,0.02942832473949321,-1074.7995842432865,-1090.0488642795342,0.8780358855435777,0.9706578454937234,0.05127997966451314,1.0773939274042206,0.5620554037712328,1.0,0.0007553408097775716,1.5163430852737163,True,False,0.46875514974906374,1.508703147592036,6.76063398382417,1,1.0613333333333335
111,Oa,Glutarate,Model(BaranyiRoberts),0.3036640382767558,0.031197470634074822,-2129.210973162321,-2151.668992289178,0.9996874643989322,0.9999518904424745,0.056998367087012,1.0881641389238779,3.017976853113643,0.10000002083128415,0.00010000000000087717,0.5319374473685858,True,True,0.3119626232916361,2.237640418195973,17.617176415589302,1,1.1026666666666667
112,Oa,Glycerol,,,,,,,,,,,,,,,,,,,0,0.018333333333333333
