,Hours,Well,OD600,Sample ID,Medium no. ,Replicate,Medium,Species,Blank
4199,75.98611111111111,E3,1.077,15A,7,A,MM- + Thiamine,Oa from 7ABC,C11
4200,76.48611111111111,E3,1.061,15A,7,A,MM- + Thiamine,Oa from 7ABC,C11
4201,76.98611111111111,E3,1.07,15A,7,A,MM- + Thiamine,Oa from 7ABC,C11
4202,77.48611111111111,E3,1.067,15A,7,A,MM- + Thiamine,Oa from 7ABC,C11
4203,77.98611111111111,E3,1.071,15A,7,A,MM- + Thiamine,Oa from 7ABC,C11
4204,78.48611111111111,E3,1.081,15A,7,A,MM- + Thiamine,Oa from 7ABC,C11
4205,78.98611111111111,E3,1.069,15A,7,A,MM- + Thiamine,Oa from 7ABC,C11
4206,79.48611111111111,E3,1.064,15A,7,A,MM- + Thiamine,Oa from 7ABC,C11
4207,79.98611111111111,E3,1.067,15A,7,A,MM- + Thiamine,Oa from 7ABC,C11
4208,80.48611111111111,E3,1.066,15A,7,A,MM- + Thiamine,Oa from 7ABC,C11
4209,80.98611111111111,E3,1.066,15A,7,A,MM- + Thiamine,Oa from 7ABC,C11
4210,81.48611111111111,E3,1.073,15A,7,A,MM- + Thiamine,Oa from 7ABC,C11
4211,81.98611111111111,E3,1.068,15A,7,A,MM- + Thiamine,Oa from 7ABC,C11
4212,82.48611111111111,E3,1.066,15A,7,A,MM- + Thiamine,Oa from 7ABC,C11
4213,82.98611111111111,E3,1.07,15A,7,A,MM- + Thiamine,Oa from 7ABC,C11
4214,83.48611111111111,E3,1.064,15A,7,A,MM- + Thiamine,Oa from 7ABC,C11
4215,83.98611111111111,E3,1.065,15A,7,A,MM- + Thiamine,Oa from 7ABC,C11
4216,84.48611111111111,E3,1.058,15A,7,A,MM- + Thiamine,Oa from 7ABC,C11
4217,84.98611111111111,E3,1.066,15A,7,A,MM- + Thiamine,Oa from 7ABC,C11
4218,85.48611111111111,E3,1.061,15A,7,A,MM- + Thiamine,Oa from 7ABC,C11
4219,85.98611111111111,E3,1.064,15A,7,A,MM- + Thiamine,Oa from 7ABC,C11
4220,86.48611111111111,E3,1.06,15A,7,A,MM- + Thiamine,Oa from 7ABC,C11
4221,86.98611111111111,E3,1.058,15A,7,A,MM- + Thiamine,Oa from 7ABC,C11
4222,87.48611111111111,E3,1.064,15A,7,A,MM- + Thiamine,Oa from 7ABC,C11
4223,87.98611111111111,E3,1.06,15A,7,A,MM- + Thiamine,Oa from 7ABC,C11
4224,88.48611111111111,E3,1.064,15A,7,A,MM- + Thiamine,Oa from 7ABC,C11
4225,88.98611111111111,E3,1.057,15A,7,A,MM- + Thiamine,Oa from 7ABC,C11
4226,89.48611111111111,E3,1.064,15A,7,A,MM- + Thiamine,Oa from 7ABC,C11
4227,89.98611111111111,E3,1.068,15A,7,A,MM- + Thiamine,Oa from 7ABC,C11
4228,90.48611111111111,E3,1.065,15A,7,A,MM- + Thiamine,Oa from 7ABC,C11
4229,90.98611111111111,E3,1.056,15A,7,A,MM- + Thiamine,Oa from 7ABC,C11
4230,91.48611111111111,E3,1.068,15A,7,A,MM- + Thiamine,Oa from 7ABC,C11
4231,91.98611111111111,E3,1.057,15A,7,A,MM- + Thiamine,Oa from 7ABC,C11
4232,0.4861111111111111,E6,0.088,17A,8,A,MM- + AA,Ms from 11ABC,D11
4233,0.9861111111111109,E6,0.088,17A,8,A,MM- + AA,Ms from 11ABC,D11
4234,1.4861111111111112,E6,0.088,17A,8,A,MM- + AA,Ms from 11ABC,D11
4235,1.9861111111111112,E6,0.088,17A,8,A,MM- + AA,Ms from 11ABC,D11
4236,2.486111111111111,E6,0.089,17A,8,A,MM- + AA,Ms from 11ABC,D11
4237,2.986111111111111,E6,0.089,17A,8,A,MM- + AA,Ms from 11ABC,D11
4238,3.4861111111111107,E6,0.09,17A,8,A,MM- + AA,Ms from 11ABC,D11
4239,3.986111111111111,E6,0.091,17A,8,A,MM- + AA,Ms from 11ABC,D11
4240,4.486111111111111,E6,0.092,17A,8,A,MM- + AA,Ms from 11ABC,D11
4241,4.986111111111111,E6,0.093,17A,8,A,MM- + AA,Ms from 11ABC,D11
4242,5.486111111111111,E6,0.095,17A,8,A,MM- + AA,Ms from 11ABC,D11
4243,5.986111111111111,E6,0.096,17A,8,A,MM- + AA,Ms from 11ABC,D11
4244,6.486111111111111,E6,0.098,17A,8,A,MM- + AA,Ms from 11ABC,D11
4245,6.986111111111111,E6,0.1,17A,8,A,MM- + AA,Ms from 11ABC,D11
4246,7.486111111111111,E6,0.102,17A,8,A,MM- + AA,Ms from 11ABC,D11
4247,7.986111111111111,E6,0.108,17A,8,A,MM- + AA,Ms from 11ABC,D11
4248,8.48611111111111,E6,0.111,17A,8,A,MM- + AA,Ms from 11ABC,D11
4249,8.98611111111111,E6,0.118,17A,8,A,MM- + AA,Ms from 11ABC,D11
4250,9.48611111111111,E6,0.128,17A,8,A,MM- + AA,Ms from 11ABC,D11
4251,9.98611111111111,E6,0.139,17A,8,A,MM- + AA,Ms from 11ABC,D11
4252,10.48611111111111,E6,0.147,17A,8,A,MM- + AA,Ms from 11ABC,D11
4253,10.98611111111111,E6,0.16,17A,8,A,MM- + AA,Ms from 11ABC,D11
4254,11.48611111111111,E6,0.176,17A,8,A,MM- + AA,Ms from 11ABC,D11
4255,11.98611111111111,E6,0.205,17A,8,A,MM- + AA,Ms from 11ABC,D11
4256,12.48611111111111,E6,0.238,17A,8,A,MM- + AA,Ms from 11ABC,D11
4257,12.98611111111111,E6,0.235,17A,8,A,MM- + AA,Ms from 11ABC,D11
4258,13.48611111111111,E6,0.303,17A,8,A,MM- + AA,Ms from 11ABC,D11
4259,13.98611111111111,E6,0.337,17A,8,A,MM- + AA,Ms from 11ABC,D11
4260,14.48611111111111,E6,0.389,17A,8,A,MM- + AA,Ms from 11ABC,D11
4261,14.98611111111111,E6,0.492,17A,8,A,MM- + AA,Ms from 11ABC,D11
4262,15.48611111111111,E6,0.557,17A,8,A,MM- + AA,Ms from 11ABC,D11
4263,15.98611111111111,E6,0.661,17A,8,A,MM- + AA,Ms from 11ABC,D11
4264,16.48611111111111,E6,0.695,17A,8,A,MM- + AA,Ms from 11ABC,D11
4265,16.98611111111111,E6,0.808,17A,8,A,MM- + AA,Ms from 11ABC,D11
4266,17.48611111111111,E6,0.868,17A,8,A,MM- + AA,Ms from 11ABC,D11
4267,17.98611111111111,E6,0.895,17A,8,A,MM- + AA,Ms from 11ABC,D11
4268,18.48611111111111,E6,0.926,17A,8,A,MM- + AA,Ms from 11ABC,D11
4269,18.98611111111111,E6,0.93,17A,8,A,MM- + AA,Ms from 11ABC,D11
4270,19.48611111111111,E6,0.955,17A,8,A,MM- + AA,Ms from 11ABC,D11
4271,19.98611111111111,E6,0.975,17A,8,A,MM- + AA,Ms from 11ABC,D11
4272,20.48611111111111,E6,0.991,17A,8,A,MM- + AA,Ms from 11ABC,D11
4273,20.98611111111111,E6,0.996,17A,8,A,MM- + AA,Ms from 11ABC,D11
4274,21.48611111111111,E6,1.022,17A,8,A,MM- + AA,Ms from 11ABC,D11
4275,21.98611111111111,E6,1.026,17A,8,A,MM- + AA,Ms from 11ABC,D11
4276,22.48611111111111,E6,1.039,17A,8,A,MM- + AA,Ms from 11ABC,D11
4277,22.98611111111111,E6,1.047,17A,8,A,MM- + AA,Ms from 11ABC,D11
4278,23.48611111111111,E6,1.059,17A,8,A,MM- + AA,Ms from 11ABC,D11
4279,23.98611111111111,E6,1.07,17A,8,A,MM- + AA,Ms from 11ABC,D11
4280,24.486111111111107,E6,1.069,17A,8,A,MM- + AA,Ms from 11ABC,D11
4281,24.986111111111114,E6,1.086,17A,8,A,MM- + AA,Ms from 11ABC,D11
4282,25.48611111111111,E6,1.095,17A,8,A,MM- + AA,Ms from 11ABC,D11
4283,25.986111111111107,E6,1.097,17A,8,A,MM- + AA,Ms from 11ABC,D11
4284,26.486111111111114,E6,1.105,17A,8,A,MM- + AA,Ms from 11ABC,D11
4285,26.98611111111111,E6,1.115,17A,8,A,MM- + AA,Ms from 11ABC,D11
4286,27.486111111111107,E6,1.12,17A,8,A,MM- + AA,Ms from 11ABC,D11
4287,27.986111111111114,E6,1.132,17A,8,A,MM- + AA,Ms from 11ABC,D11
4288,28.48611111111111,E6,1.134,17A,8,A,MM- + AA,Ms from 11ABC,D11
4289,28.986111111111107,E6,1.14,17A,8,A,MM- + AA,Ms from 11ABC,D11
4290,29.486111111111114,E6,1.146,17A,8,A,MM- + AA,Ms from 11ABC,D11
4291,29.98611111111111,E6,1.149,17A,8,A,MM- + AA,Ms from 11ABC,D11
4292,30.486111111111107,E6,1.153,17A,8,A,MM- + AA,Ms from 11ABC,D11
4293,30.986111111111114,E6,1.149,17A,8,A,MM- + AA,Ms from 11ABC,D11
4294,31.48611111111111,E6,1.13,17A,8,A,MM- + AA,Ms from 11ABC,D11
4295,31.986111111111107,E6,1.123,17A,8,A,MM- + AA,Ms from 11ABC,D11
4296,32.486111111111114,E6,1.121,17A,8,A,MM- + AA,Ms from 11ABC,D11
4297,32.986111111111114,E6,1.119,17A,8,A,MM- + AA,Ms from 11ABC,D11
4298,33.486111111111114,E6,1.119,17A,8,A,MM- + AA,Ms from 11ABC,D11
4299,33.986111111111114,E6,1.118,17A,8,A,MM- + AA,Ms from 11ABC,D11
4300,34.486111111111114,E6,1.116,17A,8,A,MM- + AA,Ms from 11ABC,D11
4301,34.986111111111114,E6,1.113,17A,8,A,MM- + AA,Ms from 11ABC,D11
4302,35.486111111111114,E6,1.113,17A,8,A,MM- + AA,Ms from 11ABC,D11
4303,35.986111111111114,E6,1.11,17A,8,A,MM- + AA,Ms from 11ABC,D11
4304,36.486111111111114,E6,1.107,17A,8,A,MM- + AA,Ms from 11ABC,D11
4305,36.986111111111114,E6,1.104,17A,8,A,MM- + AA,Ms from 11ABC,D11
4306,37.486111111111114,E6,1.098,17A,8,A,MM- + AA,Ms from 11ABC,D11
4307,37.986111111111114,E6,1.095,17A,8,A,MM- + AA,Ms from 11ABC,D11
4308,38.486111111111114,E6,1.097,17A,8,A,MM- + AA,Ms from 11ABC,D11
4309,38.986111111111114,E6,1.105,17A,8,A,MM- + AA,Ms from 11ABC,D11
4310,39.486111111111114,E6,1.102,17A,8,A,MM- + AA,Ms from 11ABC,D11
4311,39.986111111111114,E6,1.11,17A,8,A,MM- + AA,Ms from 11ABC,D11
4312,40.486111111111114,E6,1.114,17A,8,A,MM- + AA,Ms from 11ABC,D11
4313,40.986111111111114,E6,1.115,17A,8,A,MM- + AA,Ms from 11ABC,D11
4314,41.486111111111114,E6,1.118,17A,8,A,MM- + AA,Ms from 11ABC,D11
4315,41.986111111111114,E6,1.118,17A,8,A,MM- + AA,Ms from 11ABC,D11
4316,42.486111111111114,E6,1.126,17A,8,A,MM- + AA,Ms from 11ABC,D11
4317,42.986111111111114,E6,1.127,17A,8,A,MM- + AA,Ms from 11ABC,D11
4318,43.486111111111114,E6,1.129,17A,8,A,MM- + AA,Ms from 11ABC,D11
4319,43.986111111111114,E6,1.131,17A,8,A,MM- + AA,Ms from 11ABC,D11
4320,44.486111111111114,E6,1.142,17A,8,A,MM- + AA,Ms from 11ABC,D11
4321,44.986111111111114,E6,1.147,17A,8,A,MM- + AA,Ms from 11ABC,D11
4322,45.486111111111114,E6,1.152,17A,8,A,MM- + AA,Ms from 11ABC,D11
4323,45.986111111111114,E6,1.158,17A,8,A,MM- + AA,Ms from 11ABC,D11
4324,46.486111111111114,E6,1.165,17A,8,A,MM- + AA,Ms from 11ABC,D11
4325,46.986111111111114,E6,1.169,17A,8,A,MM- + AA,Ms from 11ABC,D11
4326,47.486111111111114,E6,1.175,17A,8,A,MM- + AA,Ms from 11ABC,D11
4327,47.986111111111114,E6,1.182,17A,8,A,MM- + AA,Ms from 11ABC,D11
4328,48.486111111111114,E6,1.185,17A,8,A,MM- + AA,Ms from 11ABC,D11
4329,48.986111111111114,E6,1.189,17A,8,A,MM- + AA,Ms from 11ABC,D11
4330,49.486111111111114,E6,1.195,17A,8,A,MM- + AA,Ms from 11ABC,D11
4331,49.986111111111114,E6,1.199,17A,8,A,MM- + AA,Ms from 11ABC,D11
4332,50.486111111111114,E6,1.205,17A,8,A,MM- + AA,Ms from 11ABC,D11
4333,50.986111111111114,E6,1.212,17A,8,A,MM- + AA,Ms from 11ABC,D11
4334,51.486111111111114,E6,1.217,17A,8,A,MM- + AA,Ms from 11ABC,D11
4335,51.986111111111114,E6,1.224,17A,8,A,MM- + AA,Ms from 11ABC,D11
4336,52.486111111111114,E6,1.233,17A,8,A,MM- + AA,Ms from 11ABC,D11
4337,52.986111111111114,E6,1.239,17A,8,A,MM- + AA,Ms from 11ABC,D11
4338,53.486111111111114,E6,1.24,17A,8,A,MM- + AA,Ms from 11ABC,D11
4339,53.986111111111114,E6,1.248,17A,8,A,MM- + AA,Ms from 11ABC,D11
4340,54.486111111111114,E6,1.257,17A,8,A,MM- + AA,Ms from 11ABC,D11
4341,54.986111111111114,E6,1.261,17A,8,A,MM- + AA,Ms from 11ABC,D11
4342,55.486111111111114,E6,1.265,17A,8,A,MM- + AA,Ms from 11ABC,D11
4343,55.986111111111114,E6,1.276,17A,8,A,MM- + AA,Ms from 11ABC,D11
4344,56.486111111111114,E6,1.277,17A,8,A,MM- + AA,Ms from 11ABC,D11
4345,56.986111111111114,E6,1.282,17A,8,A,MM- + AA,Ms from 11ABC,D11
4346,57.486111111111114,E6,1.289,17A,8,A,MM- + AA,Ms from 11ABC,D11
4347,57.986111111111114,E6,1.291,17A,8,A,MM- + AA,Ms from 11ABC,D11
4348,58.486111111111114,E6,1.299,17A,8,A,MM- + AA,Ms from 11ABC,D11
4349,58.986111111111114,E6,1.299,17A,8,A,MM- + AA,Ms from 11ABC,D11
4350,59.486111111111114,E6,1.307,17A,8,A,MM- + AA,Ms from 11ABC,D11
4351,59.986111111111114,E6,1.307,17A,8,A,MM- + AA,Ms from 11ABC,D11
4352,60.486111111111114,E6,1.31,17A,8,A,MM- + AA,Ms from 11ABC,D11
4353,60.986111111111114,E6,1.312,17A,8,A,MM- + AA,Ms from 11ABC,D11
4354,61.486111111111114,E6,1.315,17A,8,A,MM- + AA,Ms from 11ABC,D11
4355,61.986111111111114,E6,1.325,17A,8,A,MM- + AA,Ms from 11ABC,D11
4356,62.486111111111114,E6,1.323,17A,8,A,MM- + AA,Ms from 11ABC,D11
4357,62.986111111111114,E6,1.327,17A,8,A,MM- + AA,Ms from 11ABC,D11
4358,63.486111111111114,E6,1.334,17A,8,A,MM- + AA,Ms from 11ABC,D11
4359,63.986111111111114,E6,1.336,17A,8,A,MM- + AA,Ms from 11ABC,D11
4360,64.48611111111111,E6,1.34,17A,8,A,MM- + AA,Ms from 11ABC,D11
4361,64.98611111111111,E6,1.345,17A,8,A,MM- + AA,Ms from 11ABC,D11
4362,65.48611111111111,E6,1.342,17A,8,A,MM- + AA,Ms from 11ABC,D11
4363,65.98611111111111,E6,1.349,17A,8,A,MM- + AA,Ms from 11ABC,D11
4364,66.48611111111111,E6,1.348,17A,8,A,MM- + AA,Ms from 11ABC,D11
4365,66.98611111111111,E6,1.354,17A,8,A,MM- + AA,Ms from 11ABC,D11
4366,67.48611111111111,E6,1.353,17A,8,A,MM- + AA,Ms from 11ABC,D11
4367,67.98611111111111,E6,1.354,17A,8,A,MM- + AA,Ms from 11ABC,D11
4368,68.48611111111111,E6,1.36,17A,8,A,MM- + AA,Ms from 11ABC,D11
4369,68.98611111111111,E6,1.366,17A,8,A,MM- + AA,Ms from 11ABC,D11
4370,69.48611111111111,E6,1.375,17A,8,A,MM- + AA,Ms from 11ABC,D11
4371,69.98611111111111,E6,1.38,17A,8,A,MM- + AA,Ms from 11ABC,D11
4372,70.48611111111111,E6,1.383,17A,8,A,MM- + AA,Ms from 11ABC,D11
4373,70.98611111111111,E6,1.388,17A,8,A,MM- + AA,Ms from 11ABC,D11
4374,71.48611111111111,E6,1.387,17A,8,A,MM- + AA,Ms from 11ABC,D11
4375,71.98611111111111,E6,1.384,17A,8,A,MM- + AA,Ms from 11ABC,D11
4376,72.48611111111111,E6,1.383,17A,8,A,MM- + AA,Ms from 11ABC,D11
4377,72.98611111111111,E6,1.391,17A,8,A,MM- + AA,Ms from 11ABC,D11
4378,73.48611111111111,E6,1.395,17A,8,A,MM- + AA,Ms from 11ABC,D11
4379,73.98611111111111,E6,1.401,17A,8,A,MM- + AA,Ms from 11ABC,D11
4380,74.48611111111111,E6,1.4,17A,8,A,MM- + AA,Ms from 11ABC,D11
4381,74.98611111111111,E6,1.409,17A,8,A,MM- + AA,Ms from 11ABC,D11
4382,75.48611111111111,E6,1.414,17A,8,A,MM- + AA,Ms from 11ABC,D11
4383,75.98611111111111,E6,1.421,17A,8,A,MM- + AA,Ms from 11ABC,D11
4384,76.48611111111111,E6,1.417,17A,8,A,MM- + AA,Ms from 11ABC,D11
4385,76.98611111111111,E6,1.424,17A,8,A,MM- + AA,Ms from 11ABC,D11
4386,77.48611111111111,E6,1.424,17A,8,A,MM- + AA,Ms from 11ABC,D11
4387,77.98611111111111,E6,1.43,17A,8,A,MM- + AA,Ms from 11ABC,D11
4388,78.48611111111111,E6,1.438,17A,8,A,MM- + AA,Ms from 11ABC,D11
4389,78.98611111111111,E6,1.437,17A,8,A,MM- + AA,Ms from 11ABC,D11
4390,79.48611111111111,E6,1.442,17A,8,A,MM- + AA,Ms from 11ABC,D11
4391,79.98611111111111,E6,1.443,17A,8,A,MM- + AA,Ms from 11ABC,D11
4392,80.48611111111111,E6,1.447,17A,8,A,MM- + AA,Ms from 11ABC,D11
4393,80.98611111111111,E6,1.45,17A,8,A,MM- + AA,Ms from 11ABC,D11
4394,81.48611111111111,E6,1.455,17A,8,A,MM- + AA,Ms from 11ABC,D11
4395,81.98611111111111,E6,1.457,17A,8,A,MM- + AA,Ms from 11ABC,D11
4396,82.48611111111111,E6,1.458,17A,8,A,MM- + AA,Ms from 11ABC,D11
4397,82.98611111111111,E6,1.46,17A,8,A,MM- + AA,Ms from 11ABC,D11
4398,83.48611111111111,E6,1.462,17A,8,A,MM- + AA,Ms from 11ABC,D11
4399,83.98611111111111,E6,1.467,17A,8,A,MM- + AA,Ms from 11ABC,D11
4400,84.48611111111111,E6,1.467,17A,8,A,MM- + AA,Ms from 11ABC,D11
4401,84.98611111111111,E6,1.474,17A,8,A,MM- + AA,Ms from 11ABC,D11
4402,85.48611111111111,E6,1.475,17A,8,A,MM- + AA,Ms from 11ABC,D11
4403,85.98611111111111,E6,1.478,17A,8,A,MM- + AA,Ms from 11ABC,D11
4404,86.48611111111111,E6,1.479,17A,8,A,MM- + AA,Ms from 11ABC,D11
4405,86.98611111111111,E6,1.484,17A,8,A,MM- + AA,Ms from 11ABC,D11
4406,87.48611111111111,E6,1.487,17A,8,A,MM- + AA,Ms from 11ABC,D11
4407,87.98611111111111,E6,1.488,17A,8,A,MM- + AA,Ms from 11ABC,D11
4408,88.48611111111111,E6,1.491,17A,8,A,MM- + AA,Ms from 11ABC,D11
4409,88.98611111111111,E6,1.492,17A,8,A,MM- + AA,Ms from 11ABC,D11
4410,89.48611111111111,E6,1.495,17A,8,A,MM- + AA,Ms from 11ABC,D11
4411,89.98611111111111,E6,1.497,17A,8,A,MM- + AA,Ms from 11ABC,D11
4412,90.48611111111111,E6,1.499,17A,8,A,MM- + AA,Ms from 11ABC,D11
4413,90.98611111111111,E6,1.498,17A,8,A,MM- + AA,Ms from 11ABC,D11
4414,91.48611111111111,E6,1.502,17A,8,A,MM- + AA,Ms from 11ABC,D11
4415,91.98611111111111,E6,1.5,17A,8,A,MM- + AA,Ms from 11ABC,D11
4416,0.4861111111111111,E7,0.086,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4417,0.9861111111111109,E7,0.086,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4418,1.4861111111111112,E7,0.086,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4419,1.9861111111111112,E7,0.087,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4420,2.486111111111111,E7,0.087,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4421,2.986111111111111,E7,0.088,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4422,3.4861111111111107,E7,0.088,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4423,3.986111111111111,E7,0.089,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4424,4.486111111111111,E7,0.09,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4425,4.986111111111111,E7,0.09,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4426,5.486111111111111,E7,0.091,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4427,5.986111111111111,E7,0.091,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4428,6.486111111111111,E7,0.092,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4429,6.986111111111111,E7,0.092,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4430,7.486111111111111,E7,0.092,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4431,7.986111111111111,E7,0.099,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4432,8.48611111111111,E7,0.1,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4433,8.98611111111111,E7,0.1,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4434,9.48611111111111,E7,0.1,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4435,9.98611111111111,E7,0.101,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4436,10.48611111111111,E7,0.101,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4437,10.98611111111111,E7,0.101,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4438,11.48611111111111,E7,0.102,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4439,11.98611111111111,E7,0.102,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4440,12.48611111111111,E7,0.102,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4441,12.98611111111111,E7,0.103,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4442,13.48611111111111,E7,0.103,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4443,13.98611111111111,E7,0.104,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4444,14.48611111111111,E7,0.104,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4445,14.98611111111111,E7,0.105,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4446,15.48611111111111,E7,0.106,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4447,15.98611111111111,E7,0.106,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4448,16.48611111111111,E7,0.107,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4449,16.98611111111111,E7,0.108,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4450,17.48611111111111,E7,0.109,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4451,17.98611111111111,E7,0.11,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4452,18.48611111111111,E7,0.112,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4453,18.98611111111111,E7,0.113,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4454,19.48611111111111,E7,0.115,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4455,19.98611111111111,E7,0.116,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4456,20.48611111111111,E7,0.118,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4457,20.98611111111111,E7,0.119,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4458,21.48611111111111,E7,0.122,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4459,21.98611111111111,E7,0.123,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4460,22.48611111111111,E7,0.126,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4461,22.98611111111111,E7,0.127,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4462,23.48611111111111,E7,0.129,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4463,23.98611111111111,E7,0.132,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4464,24.486111111111107,E7,0.132,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4465,24.986111111111114,E7,0.135,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4466,25.48611111111111,E7,0.137,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4467,25.986111111111107,E7,0.138,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4468,26.486111111111114,E7,0.14,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4469,26.98611111111111,E7,0.141,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4470,27.486111111111107,E7,0.142,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4471,27.986111111111114,E7,0.144,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4472,28.48611111111111,E7,0.144,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4473,28.986111111111107,E7,0.145,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4474,29.486111111111114,E7,0.144,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4475,29.98611111111111,E7,0.143,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4476,30.486111111111107,E7,0.143,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4477,30.986111111111114,E7,0.14,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4478,31.48611111111111,E7,0.137,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4479,31.986111111111107,E7,0.128,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4480,32.486111111111114,E7,0.125,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4481,32.986111111111114,E7,0.125,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4482,33.486111111111114,E7,0.126,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4483,33.986111111111114,E7,0.127,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4484,34.486111111111114,E7,0.128,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4485,34.986111111111114,E7,0.129,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4486,35.486111111111114,E7,0.129,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4487,35.986111111111114,E7,0.129,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4488,36.486111111111114,E7,0.129,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4489,36.986111111111114,E7,0.131,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4490,37.486111111111114,E7,0.13,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4491,37.986111111111114,E7,0.129,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4492,38.486111111111114,E7,0.129,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4493,38.986111111111114,E7,0.129,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4494,39.486111111111114,E7,0.128,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4495,39.986111111111114,E7,0.127,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
4496,40.486111111111114,E7,0.127,19A,10,A,MM- + AA + Biotin,Ms from 10ABC,F11
